monthly_wage_gross,monthly_wage_net,x2,x1,x3,hh_size,weight,age,lfs_working,lfs_unemployed,y,netwage,part,x0,y0,w
1050,720,1,12,0,5,462.72,48,1,0,1050,720,TRUE,1,0,1
3500,2300,0,11.5,0,5,653.72998,59,1,0,3500,2300,TRUE,1,0,1
NA,NA,0,12,1,3,7046.8599,53,0,0,0,0,FALSE,1,0,1
NA,NA,0,10,1,3,5015.8398,20,0,0,0,0,FALSE,1,0,1
850,700,1,7,0,4,600.72998,36,1,0,850,700,TRUE,1,0,1
120,120,0,7,0,4,306.57999,40,1,0,120,120,TRUE,1,0,1
1000,740,1,12,0,2,9930.4004,53,1,0,1000,740,TRUE,1,0,1
NA,NA,1,9,0,4,2094.8601,54,0,0,0,0,FALSE,1,0,1
150,150,1,7,0,3,2374.9299,54,1,0,150,150,TRUE,1,0,1
NA,NA,0,7,0,3,2375.28,63,0,0,0,0,FALSE,1,0,1
NA,NA,1,9,0,4,4940.4199,33,0,0,0,0,FALSE,1,0,1
2950,2300,0,15,0,4,2762.4299,37,1,0,2950,2300,TRUE,1,0,1
700,600,1,7,1,4,4368.6899,46,1,0,700,600,TRUE,1,0,1
NA,NA,0,9,1,4,6548.1899,56,0,0,0,0,FALSE,1,0,1
1700,1218,0,10.5,1,2,3550.8601,62,1,0,1700,1218,TRUE,1,0,1
2400,1600,1,12,0,2,3404.79,58,1,0,2400,1600,TRUE,1,0,1
2150,1700,0,9,0,5,2485.1499,56,1,0,2150,1700,TRUE,1,0,1
2000,1500,0,9,1,5,3051.6699,27,1,0,2000,1500,TRUE,1,0,1
4736,2793,0,10,1,1,2225.04,38,1,0,4736,2793,TRUE,1,0,1
2000,1500,1,10.5,1,2,2739.02,40,1,0,2000,1500,TRUE,1,0,1
NA,NA,1,13,1,3,4029.24,39,0,1,0,0,FALSE,1,0,1
450,450,1,12,0,5,410.20001,48,1,0,450,450,TRUE,1,0,1
1200,960,1,10,1,3,4002.47,34,1,0,1200,960,TRUE,1,0,1
NA,NA,1,7,1,2,8918.9102,65,0,0,0,0,FALSE,1,0,1
NA,NA,1,9,1,3,750.19,44,0,1,0,0,FALSE,1,0,1
1900,1250,0,9,1,3,2063.97,23,1,0,1900,1250,TRUE,1,0,1
NA,NA,1,15,1,1,3150.8201,38,0,1,0,0,FALSE,1,0,1
4000,2100,1,13.5,1,2,6739.4902,55,1,0,4000,2100,TRUE,1,0,1
3200,1700,0,13.5,1,1,0,28,1,0,3200,1700,TRUE,1,0,1
2000,1700,1,15,0,4,682.48999,46,1,0,2000,1700,TRUE,1,0,1
3122,2000,1,12,0,3,1053.92,47,1,0,3122,2000,TRUE,1,0,1
1480,1000,1,9,0,4,3083.1799,35,1,0,1480,1000,TRUE,1,0,1
2000,1400,0,10.5,0,4,5812.7002,43,1,0,2000,1400,TRUE,1,0,1
2400,1000,1,10.5,0,3,216.21001,50,1,0,2400,1000,TRUE,1,0,1
2600,1500,1,12,0,4,3279.3999,53,1,0,2600,1500,TRUE,1,0,1
3000,2300,0,12,0,4,4175.6699,56,1,0,3000,2300,TRUE,1,0,1
900,600,0,13,1,4,5189.8799,21,1,0,900,600,TRUE,1,0,1
1400,850,1,9,0,3,8473.54,51,1,0,1400,850,TRUE,1,0,1
2900,2000,0,9,0,3,8778.79,55,1,0,2900,2000,TRUE,1,0,1
2800,1600,1,13.5,1,3,7471.9199,24,1,0,2800,1600,TRUE,1,0,1
2500,1200,1,12,0,4,1540.96,40,1,0,2500,1200,TRUE,1,0,1
3400,2400,0,9,0,4,1382.34,39,1,0,3400,2400,TRUE,1,0,1
4500,3300,0,16,0,2,1423.58,46,1,0,4500,3300,TRUE,1,0,1
3500,2900,0,9,0,4,2854.1299,43,1,0,3500,2900,TRUE,1,0,1
2500,1600,1,15,0,4,2879.8899,43,1,0,2500,1600,TRUE,1,0,1
NA,NA,1,10.5,0,4,961.54999,35,0,0,0,0,FALSE,1,0,1
3000,2500,0,9,0,4,1025.99,38,1,0,3000,2500,TRUE,1,0,1
2800,1850,1,12,1,1,3099.79,34,1,0,2800,1850,TRUE,1,0,1
450,450,1,7,0,4,7154.0098,35,1,0,450,450,TRUE,1,0,1
NA,NA,1,9,1,4,5503.2998,17,0,0,0,0,FALSE,1,0,1
450,450,1,9,0,6,767.76001,34,1,0,450,450,TRUE,1,0,1
2600,2000,0,10,0,6,1112.5699,47,1,0,2600,2000,TRUE,1,0,1
NA,NA,0,13,1,1,7832.7998,29,0,0,0,0,FALSE,1,0,1
2722,1700,1,11,1,1,1982.72,41,1,0,2722,1700,TRUE,1,0,1
4100,2400,0,18,0,2,554.34998,44,1,0,4100,2400,TRUE,1,0,1
3200,2034,1,14,0,2,449.03,38,1,0,3200,2034,TRUE,1,0,1
3000,1792,1,12,0,2,1663.58,48,1,0,3000,1792,TRUE,1,0,1
260,260,0,12,1,2,237.67999,22,1,0,260,260,TRUE,1,0,1
2000,1600,0,10.5,0,2,1145.75,61,1,0,2000,1600,TRUE,1,0,1
1200,800,1,15,0,3,3847.6201,34,1,0,1200,800,TRUE,1,0,1
2300,2000,0,9,0,4,824.03003,58,1,0,2300,2000,TRUE,1,0,1
2300,1400,1,9,0,4,793.84003,50,1,0,2300,1400,TRUE,1,0,1
4501,2100,0,9,1,4,1432.6899,32,1,0,4501,2100,TRUE,1,0,1
750,599,0,13,1,4,1054.13,24,1,0,750,599,TRUE,1,0,1
3222,2850,0,10.5,0,5,504.98001,39,1,0,3222,2850,TRUE,1,0,1
1400,900,1,11.5,0,5,457.29001,40,1,0,1400,900,TRUE,1,0,1
NA,NA,0,9,0,6,778.67999,33,0,1,0,0,FALSE,1,0,1
NA,NA,1,7,0,5,2139.8999,56,0,0,0,0,FALSE,1,0,1
NA,NA,1,9,1,6,372.28,29,0,0,0,0,FALSE,1,0,1
NA,NA,1,9,1,4,1889.5,25,0,0,0,0,FALSE,1,0,1
800,600,1,9,0,4,443.09,45,1,0,800,600,TRUE,1,0,1
NA,NA,1,7,0,4,363.14999,40,0,0,0,0,FALSE,1,0,1
420,420,1,9,0,2,455.70999,63,1,0,420,420,TRUE,1,0,1
1960,1250,1,9,0,4,5298.7002,39,1,0,1960,1250,TRUE,1,0,1
2701,2000,0,10,0,4,2282.95,45,1,0,2701,2000,TRUE,1,0,1
880,447,1,10.5,0,5,8092.1802,34,1,0,880,447,TRUE,1,0,1
3500,2401,0,10.5,0,5,7025.96,44,1,0,3500,2401,TRUE,1,0,1
250,250,1,7,0,2,571.97998,52,1,0,250,250,TRUE,1,0,1
1400,900,1,9,0,4,1233.22,41,1,0,1400,900,TRUE,1,0,1
2800,2200,0,9,0,4,2534.0901,41,1,0,2800,2200,TRUE,1,0,1
2400,1700,1,9,1,3,1621.1,39,1,0,2400,1700,TRUE,1,0,1
NA,NA,1,15,0,4,561.78998,32,0,0,0,0,FALSE,1,0,1
770,640,1,12,1,2,1354.75,42,1,0,770,640,TRUE,1,0,1
750,607,1,12,1,4,164.91,38,1,0,750,607,TRUE,1,0,1
2160,1600,1,18,0,3,834.14001,39,1,0,2160,1600,TRUE,1,0,1
3700,2200,0,11,1,2,3256.1101,41,1,0,3700,2200,TRUE,1,0,1
2100,1450,1,14,0,5,2979.46,32,1,0,2100,1450,TRUE,1,0,1
3000,2200,0,9,0,5,4284.0698,32,1,0,3000,2200,TRUE,1,0,1
3200,2400,0,18,0,4,787.28003,46,1,0,3200,2400,TRUE,1,0,1
1600,950,1,12,0,4,226.98,41,1,0,1600,950,TRUE,1,0,1
NA,NA,1,10.5,0,5,631.01001,39,0,1,0,0,FALSE,1,0,1
1900,1300,0,10.5,0,5,500.64001,38,1,0,1900,1300,TRUE,1,0,1
700,570,1,12,1,2,4321.1001,50,1,0,700,570,TRUE,1,0,1
1900,1400,1,10.5,0,2,439.69,54,1,0,1900,1400,TRUE,1,0,1
2000,1400,0,9,0,2,504.01001,54,1,0,2000,1400,TRUE,1,0,1
2300,1700,0,7,0,5,86.120003,51,1,0,2300,1700,TRUE,1,0,1
2000,1500,1,7,0,5,53.610001,49,1,0,2000,1500,TRUE,1,0,1
3200,2500,0,12,0,4,89.940002,28,1,0,3200,2500,TRUE,1,0,1
2000,1400,0,12,0,4,197.45,28,1,0,2000,1400,TRUE,1,0,1
1600,1200,1,11.5,0,2,222.73,24,1,0,1600,1200,TRUE,1,0,1
750,601,1,10,1,5,97.169998,19,1,0,750,601,TRUE,1,0,1
NA,NA,1,12,1,5,97.169998,18,0,0,0,0,FALSE,1,0,1
NA,NA,1,7,0,4,148.62,25,0,0,0,0,FALSE,1,0,1
550,437,1,12,1,9,470.04999,24,1,0,550,437,TRUE,1,0,1
400,300,1,13,1,9,150.5,23,1,0,400,300,TRUE,1,0,1
100,80,0,10,1,9,528.44,20,1,0,100,80,TRUE,1,0,1
NA,NA,1,10,1,9,470.04999,20,0,0,0,0,FALSE,1,0,1
1290,864,1,7,0,6,0,30,1,0,1290,864,TRUE,1,0,1
2300,1810,0,9,0,4,703.89001,33,1,0,2300,1810,TRUE,1,0,1
1400,900,1,10.5,0,4,523.35999,30,1,0,1400,900,TRUE,1,0,1
NA,NA,0,9,0,4,48.169998,53,0,1,0,0,FALSE,1,0,1
223,223,1,12,0,4,122.59,45,1,0,223,223,TRUE,1,0,1
200,193,1,10.5,1,1,126.97,35,1,0,200,193,TRUE,1,0,1
450,391,1,10.5,0,3,1901.45,37,1,0,450,391,TRUE,1,0,1
3115,2600,0,11.5,0,3,1812.46,48,1,0,3115,2600,TRUE,1,0,1
2200,1750,0,10.5,0,4,2801.6101,39,1,0,2200,1750,TRUE,1,0,1
1800,1300,1,10.5,0,4,750.17999,36,1,0,1800,1300,TRUE,1,0,1
3500,1900,0,11.5,0,4,1310.42,36,1,0,3500,1900,TRUE,1,0,1
1716,1617,1,12,0,4,939.60999,35,1,0,1716,1617,TRUE,1,0,1
NA,NA,1,12,1,2,1181.79,47,0,1,0,0,FALSE,1,0,1
NA,NA,0,7,1,2,2121.9199,27,0,1,0,0,FALSE,1,0,1
NA,NA,1,9,1,2,1100.1899,28,0,1,0,0,FALSE,1,0,1
1200,959,1,12,1,1,867.71002,61,1,0,1200,959,TRUE,1,0,1
NA,NA,0,9,0,5,3940.1299,47,0,1,0,0,FALSE,1,0,1
NA,NA,1,12,0,5,3547.8401,44,0,1,0,0,FALSE,1,0,1
NA,NA,0,10,1,5,2094.99,17,0,0,0,0,FALSE,1,0,1
NA,NA,1,7,1,5,11957.05,39,0,1,0,0,FALSE,1,0,1
600,475,0,9,1,5,3974.8601,20,1,0,600,475,TRUE,1,0,1
NA,NA,1,10.5,1,4,3808.5601,33,0,1,0,0,FALSE,1,0,1
1500,1200,0,9,1,4,2482.98,37,1,0,1500,1200,TRUE,1,0,1
3500,2450,0,10.5,0,2,3407.1299,59,1,0,3500,2450,TRUE,1,0,1
1100,950,1,11,1,3,1486.87,50,1,0,1100,950,TRUE,1,0,1
800,580,1,10.5,0,4,1032.27,35,1,0,800,580,TRUE,1,0,1
4238,2800,0,16,0,4,1101.45,39,1,0,4238,2800,TRUE,1,0,1
2750,1700,0,14.5,1,1,10815.31,28,1,0,2750,1700,TRUE,1,0,1
370,230,1,7,1,1,3874.24,51,1,0,370,230,TRUE,1,0,1
NA,NA,0,10,1,1,12772.74,23,0,1,0,0,FALSE,1,0,1
850,690,1,13.5,1,2,1792.97,41,1,0,850,690,TRUE,1,0,1
1800,1220,0,10.5,1,1,2839.6201,30,1,0,1800,1220,TRUE,1,0,1
NA,NA,1,10.5,0,3,3431.48,40,0,0,0,0,FALSE,1,0,1
2600,2000,0,10.5,0,3,2208.0701,36,1,0,2600,2000,TRUE,1,0,1
1800,1250,1,10.5,0,2,405.54999,49,1,0,1800,1250,TRUE,1,0,1
2300,1600,0,10.5,0,2,493.62,49,1,0,2300,1600,TRUE,1,0,1
1700,900,1,10.5,0,3,209.36,46,1,0,1700,900,TRUE,1,0,1
4500,3000,0,10.5,0,3,254.82001,50,1,0,4500,3000,TRUE,1,0,1
NA,NA,1,13,1,3,336.31,20,0,0,0,0,FALSE,1,0,1
2070,1630,0,10.5,0,2,561.28003,45,1,0,2070,1630,TRUE,1,0,1
1700,1100,1,14,0,4,757.26001,42,1,0,1700,1100,TRUE,1,0,1
3900,2800,0,11.5,0,4,744.09003,50,1,0,3900,2800,TRUE,1,0,1
1900,1500,1,14,0,3,1887.6899,38,1,0,1900,1500,TRUE,1,0,1
1300,950,1,11.5,0,2,622.59003,25,1,0,1300,950,TRUE,1,0,1
NA,NA,0,7,0,5,730.40002,50,0,1,0,0,FALSE,1,0,1
NA,NA,1,7,0,5,618.09998,45,0,0,0,0,FALSE,1,0,1
1300,980,1,10,1,5,738.73999,20,1,0,1300,980,TRUE,1,0,1
450,450,1,10.5,0,3,139.28999,53,1,0,450,450,TRUE,1,0,1
450,423,0,10.5,0,3,159.66,52,1,0,450,423,TRUE,1,0,1
2100,1300,0,12,1,3,217.78,29,1,0,2100,1300,TRUE,1,0,1
2600,1350,1,11.5,0,3,1133.75,39,1,0,2600,1350,TRUE,1,0,1
2800,2000,0,15,0,4,786.09003,33,1,0,2800,2000,TRUE,1,0,1
900,500,1,10.5,0,2,695.21002,64,1,0,900,500,TRUE,1,0,1
NA,NA,1,12,0,4,1221.98,32,0,0,0,0,FALSE,1,0,1
1200,813,1,9,0,4,229.7,32,1,0,1200,813,TRUE,1,0,1
2700,2000,0,9,0,4,315.54999,32,1,0,2700,2000,TRUE,1,0,1
NA,NA,1,9,0,5,42.25,45,0,0,0,0,FALSE,1,0,1
NA,NA,0,9,0,5,15.62,53,0,1,0,0,FALSE,1,0,1
919,759,1,10,1,1,173.12,25,1,0,919,759,TRUE,1,0,1
2900,1900,1,12,1,2,950.40002,30,1,0,2900,1900,TRUE,1,0,1
2500,2000,0,10.5,0,4,131.37,58,1,0,2500,2000,TRUE,1,0,1
1004,800,1,9,0,4,264.44,50,1,0,1004,800,TRUE,1,0,1
1600,1000,0,10.5,1,4,290.16,26,1,0,1600,1000,TRUE,1,0,1
2500,1600,1,9,1,4,343.97,24,1,0,2500,1600,TRUE,1,0,1
1600,1100,0,9,0,2,1755.41,34,1,0,1600,1100,TRUE,1,0,1
1600,1100,1,9,0,2,1313.46,27,1,0,1600,1100,TRUE,1,0,1
1000,650,1,12,0,4,235.24001,39,1,0,1000,650,TRUE,1,0,1
4400,3200,0,11.5,0,4,588.09003,39,1,0,4400,3200,TRUE,1,0,1
100,100,1,9,1,1,831.29999,47,1,0,100,100,TRUE,1,0,1
2900,1800,1,18,1,2,154.46001,31,1,0,2900,1800,TRUE,1,0,1
450,450,1,12,1,1,219.25999,53,1,0,450,450,TRUE,1,0,1
NA,NA,0,12,1,1,1157.62,39,0,1,0,0,FALSE,1,0,1
NA,NA,1,9,0,4,625.62,40,0,0,0,0,FALSE,1,0,1
3000,1950,0,14,0,3,4916.7202,43,1,0,3000,1950,TRUE,1,0,1
400,400,1,10.5,0,10,999.46002,52,1,0,400,400,TRUE,1,0,1
NA,NA,1,11.5,0,3,1472.55,29,0,0,0,0,FALSE,1,0,1
2900,1920,0,10,0,4,1393.6899,54,1,0,2900,1920,TRUE,1,0,1
NA,NA,1,9,0,4,1304.9301,49,0,0,0,0,FALSE,1,0,1
2280,1520,1,10.5,1,4,1697.4,23,1,0,2280,1520,TRUE,1,0,1
NA,NA,1,17,0,3,3133.1699,33,0,0,0,0,FALSE,1,0,1
2400,1580,1,14,1,1,4753.7402,30,1,0,2400,1580,TRUE,1,0,1
NA,NA,0,11.5,1,2,8288.75,30,0,0,0,0,FALSE,1,0,1
NA,NA,1,10.5,1,1,820.53003,63,0,1,0,0,FALSE,1,0,1
NA,NA,1,9,1,3,218.84,47,0,1,0,0,FALSE,1,0,1
1700,1400,0,9,0,4,7705.52,57,1,0,1700,1400,TRUE,1,0,1
1800,1300,1,9,0,4,5894.2798,49,1,0,1800,1300,TRUE,1,0,1
4200,2900,0,10.5,0,4,2749.3401,28,1,0,4200,2900,TRUE,1,0,1
NA,NA,1,9,0,4,14391.79,26,0,0,0,0,FALSE,1,0,1
NA,NA,0,7,0,4,2755.8401,61,0,0,0,0,FALSE,1,0,1
NA,NA,1,9,0,4,2410.96,50,0,0,0,0,FALSE,1,0,1
1205,871,1,9,0,4,227.64,44,1,0,1205,871,TRUE,1,0,1
NA,NA,0,10.5,0,4,87.5,45,0,1,0,0,FALSE,1,0,1
1114,877,0,10,1,4,120.95,20,1,0,1114,877,TRUE,1,0,1
2100,1600,0,10.5,0,6,871.90997,45,1,0,2100,1600,TRUE,1,0,1
450,450,1,9,0,6,848.23999,46,1,0,450,450,TRUE,1,0,1
4700,2600,1,15,0,2,1897.54,32,1,0,4700,2600,TRUE,1,0,1
2000,1400,0,9,0,4,1214.13,44,1,0,2000,1400,TRUE,1,0,1
NA,NA,1,9,0,4,621.81,37,0,0,0,0,FALSE,1,0,1
3457,2095,0,10.5,0,6,1006.1,42,1,0,3457,2095,TRUE,1,0,1
NA,NA,1,10.5,0,6,375.98001,38,0,0,0,0,FALSE,1,0,1
2300,1450,1,12,0,4,1655.26,43,1,0,2300,1450,TRUE,1,0,1
NA,NA,0,9,0,4,2362.4399,51,0,0,0,0,FALSE,1,0,1
820,525,1,9,0,2,3028.05,40,1,0,820,525,TRUE,1,0,1
1200,950,0,13,0,2,6150.1499,37,1,0,1200,950,TRUE,1,0,1
NA,NA,1,12,0,6,1313.09,43,0,0,0,0,FALSE,1,0,1
500,500,0,12,0,6,1771.16,43,1,0,500,500,TRUE,1,0,1
1300,850,1,14.5,0,4,293.41,38,1,0,1300,850,TRUE,1,0,1
3600,2550,0,11,0,4,426.63,36,1,0,3600,2550,TRUE,1,0,1
NA,NA,1,7,1,3,2653.3201,36,0,0,0,0,FALSE,1,0,1
1414,1138,1,16,0,3,782.90997,41,1,0,1414,1138,TRUE,1,0,1
3231,2200,1,14,0,3,132.98,43,1,0,3231,2200,TRUE,1,0,1
1040,711,1,12,0,4,482.23001,46,1,0,1040,711,TRUE,1,0,1
2300,1650,0,11.5,1,4,1097.34,41,1,0,2300,1650,TRUE,1,0,1
1500,1200,1,15,1,4,888.85999,37,1,0,1500,1200,TRUE,1,0,1
4500,3000,0,12,0,4,387.01001,51,1,0,4500,3000,TRUE,1,0,1
3500,2000,1,16,0,4,162.92,51,1,0,3500,2000,TRUE,1,0,1
3700,2400,0,18,1,1,3087.1899,28,1,0,3700,2400,TRUE,1,0,1
3000,1900,1,9,1,1,824.54999,27,1,0,3000,1900,TRUE,1,0,1
2200,1488,1,11.5,1,1,446.06,47,1,0,2200,1488,TRUE,1,0,1
450,442,0,10.5,0,5,1040.52,50,1,0,450,442,TRUE,1,0,1
NA,NA,1,10.5,0,5,946.97998,36,0,1,0,0,FALSE,1,0,1
4500,3000,1,14,1,4,1348,48,1,0,4500,3000,TRUE,1,0,1
NA,NA,1,12,0,3,849.27002,46,0,1,0,0,FALSE,1,0,1
200,200,0,12,1,1,1844.26,25,1,0,200,200,TRUE,1,0,1
NA,NA,1,14,1,1,2465.5801,49,0,1,0,0,FALSE,1,0,1
950,700,0,9,1,3,2530.48,55,1,0,950,700,TRUE,1,0,1
2400,1833,0,10.5,0,4,2447.96,44,1,0,2400,1833,TRUE,1,0,1
2100,1300,1,12,0,4,6025.8301,35,1,0,2100,1300,TRUE,1,0,1
NA,NA,0,9,1,3,812.31,45,0,1,0,0,FALSE,1,0,1
3100,1950,1,10.5,1,1,228.38,47,1,0,3100,1950,TRUE,1,0,1
1140,899,1,13,1,1,376.25,22,1,0,1140,899,TRUE,1,0,1
120,120,1,9,0,4,870.97998,49,1,0,120,120,TRUE,1,0,1
NA,NA,1,12,1,4,259.35999,45,0,1,0,0,FALSE,1,0,1
968,768,1,10.5,0,3,410.54999,51,1,0,968,768,TRUE,1,0,1
2100,1540,0,12,0,3,1469.8199,52,1,0,2100,1540,TRUE,1,0,1
650,600,0,10,1,3,585.12,20,1,0,650,600,TRUE,1,0,1
1250,890,1,12,0,4,196.71001,42,1,0,1250,890,TRUE,1,0,1
3000,1800,0,18,0,4,204.86,46,1,0,3000,1800,TRUE,1,0,1
1100,650,1,10.5,0,4,143.50999,44,1,0,1100,650,TRUE,1,0,1
2700,2000,0,11,0,4,187.48,37,1,0,2700,2000,TRUE,1,0,1
2230,1700,1,10.5,1,1,1759.08,59,1,0,2230,1700,TRUE,1,0,1
NA,NA,1,12,1,1,2293.0901,25,0,0,0,0,FALSE,1,0,1
NA,NA,0,9,1,1,2340.8201,56,0,0,0,0,FALSE,1,0,1
150,100,1,9,0,2,479.57999,49,1,0,150,100,TRUE,1,0,1
2800,2000,0,11.5,0,2,1018.15,57,1,0,2800,2000,TRUE,1,0,1
3100,2300,0,12,1,3,3483.51,44,1,0,3100,2300,TRUE,1,0,1
2600,2100,0,10.5,0,3,458.56,52,1,0,2600,2100,TRUE,1,0,1
1200,800,1,9,0,3,137.47,48,1,0,1200,800,TRUE,1,0,1
1500,631,1,10.5,0,4,188.00999,34,1,0,1500,631,TRUE,1,0,1
2800,2200,0,9,0,4,200.61,37,1,0,2800,2200,TRUE,1,0,1
NA,NA,0,11.5,1,5,141.94,31,0,0,0,0,FALSE,1,0,1
1900,1200,0,9,0,5,73.290001,61,1,0,1900,1200,TRUE,1,0,1
700,620,1,7,0,5,73.269997,51,1,0,700,620,TRUE,1,0,1
550,400,1,10,0,3,636.82001,27,1,0,550,400,TRUE,1,0,1
2500,1800,0,9,0,4,110.91,26,1,0,2500,1800,TRUE,1,0,1
1900,1200,1,10.5,0,5,102.45,20,1,0,1900,1200,TRUE,1,0,1
NA,NA,1,10.5,0,3,90.629997,32,0,0,0,0,FALSE,1,0,1
NA,NA,0,9,0,2,1778.95,55,0,0,0,0,FALSE,1,0,1
1800,1200,1,9,0,2,1637.3101,59,1,0,1800,1200,TRUE,1,0,1
2100,1700,0,9,0,3,228.17999,33,1,0,2100,1700,TRUE,1,0,1
1100,750,1,12,0,3,901.16998,45,1,0,1100,750,TRUE,1,0,1
4000,3500,0,10.5,0,3,559.07001,52,1,0,4000,3500,TRUE,1,0,1
3200,2200,0,11.5,1,2,135.89,26,1,0,3200,2200,TRUE,1,0,1
450,450,1,9,0,5,59.700001,56,1,0,450,450,TRUE,1,0,1
3000,2800,0,9,0,5,185.94,50,1,0,3000,2800,TRUE,1,0,1
3000,1900,0,12,1,1,835.09003,33,1,0,3000,1900,TRUE,1,0,1
2300,1600,1,9,0,4,353.98001,48,1,0,2300,1600,TRUE,1,0,1
2300,1600,0,9,0,4,430.84,48,1,0,2300,1600,TRUE,1,0,1
670,485,0,10,1,4,396.32001,18,1,0,670,485,TRUE,1,0,1
400,400,1,9,1,2,314.48001,63,1,0,400,400,TRUE,1,0,1
1500,1300,0,9,1,2,337.17999,65,1,0,1500,1300,TRUE,1,0,1
3000,2500,0,10.5,0,7,466.60999,44,1,0,3000,2500,TRUE,1,0,1
NA,NA,1,9,0,7,185.28,38,0,0,0,0,FALSE,1,0,1
2200,1200,0,10.5,1,2,5620.2798,34,1,0,2200,1200,TRUE,1,0,1
NA,NA,1,18,0,4,2556.4399,33,0,0,0,0,FALSE,1,0,1
3150,2400,0,12,1,1,9919.3301,41,1,0,3150,2400,TRUE,1,0,1
3200,2600,0,14,1,1,507.14001,41,1,0,3200,2600,TRUE,1,0,1
NA,NA,0,9,0,5,1529.24,47,0,0,0,0,FALSE,1,0,1
NA,NA,1,9,0,5,4871.2002,35,0,0,0,0,FALSE,1,0,1
259,259,1,9,0,5,2402.71,44,1,0,259,259,TRUE,1,0,1
500,400,1,9,1,5,2642.02,18,1,0,500,400,TRUE,1,0,1
140,140,1,9,1,2,5069.1099,53,1,0,140,140,TRUE,1,0,1
NA,NA,0,10.5,1,2,2899.0601,64,0,0,0,0,FALSE,1,0,1
NA,NA,1,18,0,3,3763.3601,32,0,0,0,0,FALSE,1,0,1
1304,1138,0,9,0,2,2780.75,60,1,0,1304,1138,TRUE,1,0,1
1689,1080,1,11.5,0,2,2228.3601,59,1,0,1689,1080,TRUE,1,0,1
4800,2000,1,16,0,5,6649.6099,51,1,0,4800,2000,TRUE,1,0,1
NA,NA,0,13,1,5,3034.4199,21,0,0,0,0,FALSE,1,0,1
2500,1700,0,12,0,4,2364.3201,42,1,0,2500,1700,TRUE,1,0,1
2500,2200,1,15,0,4,2606.53,36,1,0,2500,2200,TRUE,1,0,1
2064,1442,1,9,0,3,384.76001,47,1,0,2064,1442,TRUE,1,0,1
2600,1788,0,9,0,3,399.39999,57,1,0,2600,1788,TRUE,1,0,1
680,540,0,12,1,3,510.92001,24,1,0,680,540,TRUE,1,0,1
1750,1300,0,9,1,1,5645.73,52,1,0,1750,1300,TRUE,1,0,1
NA,NA,1,9,0,2,4766.6802,60,0,0,0,0,FALSE,1,0,1
1800,1450,0,15,1,1,4140.7202,38,1,0,1800,1450,TRUE,1,0,1
900,450,1,9,0,4,554.46997,41,1,0,900,450,TRUE,1,0,1
2200,1600,0,9,0,4,656.28003,47,1,0,2200,1600,TRUE,1,0,1
1300,800,0,9,0,2,282.97,59,1,0,1300,800,TRUE,1,0,1
300,300,1,9,0,2,120.32,60,1,0,300,300,TRUE,1,0,1
2080,1700,0,9,0,3,962.03998,51,1,0,2080,1700,TRUE,1,0,1
NA,NA,1,10.5,0,3,1432.8,43,0,0,0,0,FALSE,1,0,1
NA,NA,1,9,1,3,12795.92,41,0,0,0,0,FALSE,1,0,1
2450,2000,1,10.5,0,3,1907.6899,38,1,0,2450,2000,TRUE,1,0,1
2000,1500,0,9,0,3,3405.9299,56,1,0,2000,1500,TRUE,1,0,1
450,450,1,9,1,3,1729.05,19,1,0,450,450,TRUE,1,0,1
NA,NA,0,9,1,3,710.19,40,0,0,0,0,FALSE,1,0,1
450,450,1,10.5,0,3,3141.1299,49,1,0,450,450,TRUE,1,0,1
2000,1700,0,9,0,3,2596.3601,56,1,0,2000,1700,TRUE,1,0,1
3500,2200,0,14,0,4,5631.27,40,1,0,3500,2200,TRUE,1,0,1
NA,NA,0,10.5,0,2,4372.9502,65,0,1,0,0,FALSE,1,0,1
4300,2500,0,18,0,2,1218.3101,36,1,0,4300,2500,TRUE,1,0,1
3940,2650,1,15,0,2,2335.1799,32,1,0,3940,2650,TRUE,1,0,1
NA,NA,1,10.5,0,2,1399.2,50,0,0,0,0,FALSE,1,0,1
2489,1986,0,10.5,0,2,1176.9,48,1,0,2489,1986,TRUE,1,0,1
NA,NA,0,9,0,4,3351.9299,47,0,0,0,0,FALSE,1,0,1
NA,NA,0,10,1,4,3083.3301,18,0,0,0,0,FALSE,1,0,1
3000,2300,1,14,0,4,8528.04,35,1,0,3000,2300,TRUE,1,0,1
NA,NA,1,7,1,9,1532.45,40,0,1,0,0,FALSE,1,0,1
NA,NA,1,9,1,9,1821.5601,18,0,0,0,0,FALSE,1,0,1
3100,2020,0,12,1,2,6762.4702,30,1,0,3100,2020,TRUE,1,0,1
NA,NA,0,10.5,1,2,13205.9,61,0,1,0,0,FALSE,1,0,1
2200,1250,0,10.5,1,3,673.69,47,1,0,2200,1250,TRUE,1,0,1
2500,1800,0,10.5,0,4,1110.46,43,1,0,2500,1800,TRUE,1,0,1
2500,1400,1,12,0,4,908.69,34,1,0,2500,1400,TRUE,1,0,1
NA,NA,1,14.5,0,3,3573.3799,28,0,0,0,0,FALSE,1,0,1
4100,3100,0,9,0,3,3409.0901,34,1,0,4100,3100,TRUE,1,0,1
15,15,0,7,1,1,2253.96,55,1,0,15,15,TRUE,1,0,1
3000,1250,1,12,0,4,556.69,39,1,0,3000,1250,TRUE,1,0,1
3500,1650,0,12,0,4,687.27002,43,1,0,3500,1650,TRUE,1,0,1
40,40,0,13,1,4,520.51001,18,1,0,40,40,TRUE,1,0,1
